tax_id,rank,name,spades_reads,megahit_reads,total_reads,detection,agreement_ratio
3060757,S,Tupanvirus altamarinense,1.0,1.0,2.0,Consensus (Both),1.0
2956012,S,Jiaodavirus kppv15,1.0,1.0,2.0,Consensus (Both),1.0
1913572,S1,Klebsiella phage KPV15,1.0,1.0,2.0,Consensus (Both),1.0
2094720,G,Tupanvirus,1.0,1.0,2.0,Consensus (Both),1.0
1772327,S2,Arthrobacter phage Jawnski,1.0,1.0,2.0,Consensus (Both),1.0
1980949,S1,Marthavirus jawnski,1.0,1.0,2.0,Consensus (Both),1.0
3430002,S,Jawnskivirus jawnski,1.0,1.0,2.0,Consensus (Both),1.0
2843406,G,Kungbxnavirus,1.0,1.0,2.0,Consensus (Both),1.0
2846436,S,Kungbxnavirus pT24,1.0,1.0,2.0,Consensus (Both),1.0
3425003,G,Jawnskivirus,1.0,1.0,2.0,Consensus (Both),1.0
2126984,S1,Tupanvirus deep ocean,1.0,1.0,2.0,Consensus (Both),1.0
573591,S,Stenotrophomonas phage S1,1.0,1.0,2.0,Consensus (Both),1.0
1880590,S1,Tenacibaculum phage pT24,1.0,1.0,2.0,Consensus (Both),1.0
3432383,S,Shangdongvirus ply2008005c,1.0,1.0,2.0,Consensus (Both),1.0
1980936,G,Marthavirus,1.0,1.0,2.0,Consensus (Both),1.0
10353,S1,Saimiriine alphaherpesvirus 1,1.0,1.0,2.0,Consensus (Both),1.0
3050348,S,Simplexvirus saimiriinealpha1,1.0,1.0,2.0,Consensus (Both),1.0
1918725,G,Jilinvirus,1.0,1.0,2.0,Consensus (Both),1.0
2560443,S,Jilinvirus ECOO78,1.0,1.0,2.0,Consensus (Both),1.0
1970797,S1,Escherichia phage vB_EcoM_ECOO78,1.0,1.0,2.0,Consensus (Both),1.0
2691085,S1,Yersinia phage vB_YepM_ZN18,1.0,1.0,2.0,Consensus (Both),1.0
79891,S1,Cervid alphaherpesvirus 1,1.0,1.0,2.0,Consensus (Both),1.0
3050259,S,Varicellovirus cervidalpha1,1.0,1.0,2.0,Consensus (Both),1.0
2750851,S1,Escherichia phage vB_EcoM_Ozark,1.0,1.0,2.0,Consensus (Both),1.0
3044668,G,Baileybluvirus,1.0,1.0,2.0,Consensus (Both),1.0
2733088,G,Alexandravirus,1.0,1.0,2.0,Consensus (Both),1.0
2734080,S,Alexandravirus AD1,1.0,1.0,2.0,Consensus (Both),1.0
2283029,S1,Dickeya phage vB_DsoM_AD1,1.0,1.0,2.0,Consensus (Both),1.0
2733111,G,Llyrvirus,1.0,1.0,2.0,Consensus (Both),1.0
1007869,S,Rhodococcus phage E3,1.0,1.0,2.0,Consensus (Both),1.0
2734116,S,Llyrvirus SSKS1,1.0,1.0,2.0,Consensus (Both),1.0
754042,S1,Synechococcus phage S-SKS1,1.0,1.0,2.0,Consensus (Both),1.0
3080759,S,Moumouvirus australiense,1.0,1.0,2.0,Consensus (Both),1.0
2109587,S1,Moumouvirus australiensis,1.0,1.0,2.0,Consensus (Both),1.0
2910754,S1,Arthrobacter phage BaileyBlu,1.0,1.0,2.0,Consensus (Both),1.0
3059755,S,Baileybluvirus baileyblu,1.0,1.0,2.0,Consensus (Both),1.0
2053672,S1,Streptomyces phage Alsaber,1.0,1.0,2.0,Consensus (Both),1.0
2732549,O,Durnavirales,1.0,1.0,2.0,Consensus (Both),1.0
2946823,G,Betafusarivirus,1.0,1.0,2.0,Consensus (Both),1.0
2955447,S,Betafusarivirus brasiliensis,1.0,1.0,2.0,Consensus (Both),1.0
2599954,S1,Rhizoctonia solani fusarivirus 2,1.0,1.0,2.0,Consensus (Both),1.0
2734196,S,Poindextervirus BL10,1.0,1.0,2.0,Consensus (Both),1.0
2283269,S1,Caulobacter phage CcrBL10,1.0,1.0,2.0,Consensus (Both),1.0
2283265,S2,Streptomyces phage StarPlatinum,1.0,1.0,2.0,Consensus (Both),1.0
2846404,S1,Streptomyces virus StarPlatinum,1.0,1.0,2.0,Consensus (Both),1.0
186938,G,Respirovirus,1.0,1.0,2.0,Consensus (Both),1.0
3052732,S,Respirovirus ratufae,1.0,1.0,2.0,Consensus (Both),1.0
2847092,S1,giant squirrel virus,1.0,1.0,2.0,Consensus (Both),1.0
280702,S,Mycoplasma phage phiMFV1,1.0,1.0,2.0,Consensus (Both),1.0
29252,S,Eganvirus ev186,1.0,1.0,2.0,Consensus (Both),1.0
3430114,S,Karimacvirus starplatinum,1.0,1.0,2.0,Consensus (Both),1.0
2681630,S1,Escherichia phage 186,1.0,1.0,2.0,Consensus (Both),1.0
2842908,G,Nochtlivirus,1.0,1.0,2.0,Consensus (Both),1.0
2844138,S,Nochtlivirus mEp235,1.0,1.0,2.0,Consensus (Both),1.0
1147150,S1,Enterobacteria phage mEp235,1.0,1.0,2.0,Consensus (Both),1.0
2843129,G,Watanabevirus,1.0,1.0,2.0,Consensus (Both),1.0
2955339,S,Anayavirus curiosium,1.0,1.0,2.0,Consensus (Both),1.0
2845126,S,Watanabevirus wv3521,1.0,1.0,2.0,Consensus (Both),1.0
2510943,S1,Lactobacillus phage 3-521,1.0,1.0,2.0,Consensus (Both),1.0
260120,S1,Mycobacterium phage U2,1.0,1.0,2.0,Consensus (Both),1.0
1993862,S,Fromanvirus U2,1.0,1.0,2.0,Consensus (Both),1.0
2955961,S,Gruunavirus GTE5,1.0,1.0,2.0,Consensus (Both),1.0
319522,S1,Gordonia phage GTE5,1.0,1.0,2.0,Consensus (Both),1.0
2601643,S1,Erwinia phage pEp_SNUABM_01,1.0,1.0,2.0,Consensus (Both),1.0
2956033,S,Julieunavirus julie1,1.0,1.0,2.0,Consensus (Both),1.0
1463812,S1,Mycobacterium phage Julie1,1.0,1.0,2.0,Consensus (Both),1.0
2053702,S1,Raoultella phage Ro1,1.0,1.0,2.0,Consensus (Both),1.0
2846052,S,Mydovirus Ro1,1.0,1.0,2.0,Consensus (Both),1.0
2844165,S,Henunavirus SNUABM01,1.0,1.0,2.0,Consensus (Both),1.0
2843342,G,Agmunavirus,1.0,1.0,2.0,Consensus (Both),1.0
1162290,S1,Cronobacter phage CR9,1.0,1.0,2.0,Consensus (Both),1.0
1914899,S,Certrevirus CR9,1.0,1.0,2.0,Consensus (Both),1.0
2955572,S,Camvirus alsaber,1.0,1.0,2.0,Consensus (Both),1.0
3044854,G,Wakandavirus,1.0,1.0,2.0,Consensus (Both),1.0
2250417,S1,Gordonia phage Ribeye,1.0,1.0,2.0,Consensus (Both),1.0
2956092,S,Kroosvirus ribeye,1.0,1.0,2.0,Consensus (Both),1.0
1912318,S1,Klebsiella phage vB_Kpn_IME260,1.0,1.0,2.0,Consensus (Both),1.0
2560539,S,Sugarlandvirus IME260,1.0,1.0,2.0,Consensus (Both),1.0
2560233,G,Sugarlandvirus,1.0,1.0,2.0,Consensus (Both),1.0
2560210,G,Priunavirus,1.0,1.0,2.0,Consensus (Both),1.0
1920762,G,Litunavirus,1.0,1.0,2.0,Consensus (Both),1.0
2732017,G,Epseptimavirus,1.0,1.0,2.0,Consensus (Both),1.0
2843882,S,Agmunavirus AGM1,1.0,1.0,2.0,Consensus (Both),1.0
1983751,S,Reyvirus rey,1.0,1.0,2.0,Consensus (Both),1.0
1034115,S1,Mycobacterium phage Rey,1.0,1.0,2.0,Consensus (Both),1.0
2591411,S1,Brevibacterium phage AGM1,1.0,1.0,2.0,Consensus (Both),1.0
2733119,G,Nerrivikvirus,1.0,1.0,2.0,Consensus (Both),1.0
2733102,G,Derbicusvirus,1.0,1.0,2.0,Consensus (Both),1.0
2845089,S,Pylasvirus KpCHEMY26,1.0,1.0,2.0,Consensus (Both),1.0
2843352,G,Avanivirus,1.0,1.0,2.0,Consensus (Both),1.0
1486473,S,Mycobacterium phage OkiRoe,1.0,1.0,2.0,Consensus (Both),1.0
869662,S1,Synechococcus phage S-RIM2 R1_1999,1.0,1.0,2.0,Consensus (Both),1.0
2734125,S,Nerrivikvirus srim2,1.0,1.0,2.0,Consensus (Both),1.0
1486427,S1,Mycobacterium phage ZoeJ,1.0,1.0,2.0,Consensus (Both),1.0
2596966,S1,Klebsiella phage KpCHEMY26,1.0,1.0,2.0,Consensus (Both),1.0
3426517,S,Aviadenovirus anatis,1.0,1.0,2.0,Consensus (Both),1.0
1534553,S1,Duck aviadenovirus B,1.0,1.0,2.0,Consensus (Both),1.0
1520006,S2,Duck adenovirus 2,1.0,1.0,2.0,Consensus (Both),1.0
2733085,G,Xuanwuvirus,1.0,1.0,2.0,Consensus (Both),1.0
2948958,G,Yaravirus,1.0,1.0,2.0,Consensus (Both),1.0
2956533,S,Timquatrovirus zoeJ,1.0,1.0,2.0,Consensus (Both),1.0
2948781,G,Keshuvirus,1.0,1.0,2.0,Consensus (Both),1.0
2267653,S1,Erwinia phage Wellington,1.0,1.0,2.0,Consensus (Both),1.0
2734103,S,Cymopoleiavirus swam2,1.0,1.0,2.0,Consensus (Both),1.0
1647302,S1,Mycobacterium phage Phayonce,1.0,1.0,2.0,Consensus (Both),1.0
1983742,S,Phayoncevirus phayonce,1.0,1.0,2.0,Consensus (Both),1.0
2955326,S,Amginevirus darthP,1.0,1.0,2.0,Consensus (Both),1.0
2681607,S1,Alphaproteobacteria phage PhiJL001,1.0,1.0,2.0,Consensus (Both),1.0
2733101,G,Cymopoleiavirus,1.0,1.0,2.0,Consensus (Both),1.0
2015879,S1,Mycobacterium phage DarthP,1.0,1.0,2.0,Consensus (Both),1.0
2739681,S1,Yaravirus sp. 'brasiliensis',1.0,1.0,2.0,Consensus (Both),1.0
3060635,S,Pokkenvirus piffle,1.0,1.0,2.0,Consensus (Both),1.0
279383,S,Keylargovirus JL001,1.0,1.0,2.0,Consensus (Both),1.0
2948782,G,Keylargovirus,1.0,1.0,2.0,Consensus (Both),1.0
2946794,G,Amginevirus,1.0,1.0,2.0,Consensus (Both),1.0
1815522,S1,Synechococcus phage S-WAM2,1.0,1.0,2.0,Consensus (Both),1.0
2859656,S1,Stenotrophomonas phage Piffle,1.0,1.0,2.0,Consensus (Both),1.0
2844179,S,Xuanwuvirus xv520873,1.0,1.0,2.0,Consensus (Both),1.0
2725625,S1,Mycobacterium phage MarkPhew,1.0,1.0,2.0,Consensus (Both),1.0
2767578,S1,Burkholderia phage Mana,1.0,1.0,2.0,Consensus (Both),1.0
2955375,S,Aptresvirus mana,1.0,1.0,2.0,Consensus (Both),1.0
2956054,S,Kehishuvirus splanchnicus,1.0,1.0,2.0,Consensus (Both),1.0
2942980,G,Kehishuvirus,1.0,1.0,2.0,Consensus (Both),1.0
3044840,G,Tepukevirus,1.0,1.0,2.0,Consensus (Both),1.0
3060728,S,Tepukevirus Psa21,1.0,1.0,2.0,Consensus (Both),1.0
2530023,S1,Pseudomonas phage Psa21,1.0,1.0,2.0,Consensus (Both),1.0
2845968,S,Zicotriavirus ZC08,1.0,1.0,2.0,Consensus (Both),1.0
2772072,S1,uncultured phage cr112_1,1.0,1.0,2.0,Consensus (Both),1.0
1622116,S1,Pseudomonas phage ZC08,1.0,1.0,2.0,Consensus (Both),1.0
1984781,S,Agricanvirus specialG,1.0,1.0,2.0,Consensus (Both),1.0
1815989,S1,Erwinia phage vB_EamM_Special G,1.0,1.0,2.0,Consensus (Both),1.0
2716354,S1,Escherichia phage 520873,1.0,1.0,2.0,Consensus (Both),1.0
2560436,S,Asteriusvirus av121Q,1.0,1.0,2.0,Consensus (Both),1.0
2955343,S,Anayavirus markphew,1.0,1.0,2.0,Consensus (Both),1.0
1555202,S1,Escherichia phage 121Q,1.0,1.0,2.0,Consensus (Both),1.0
2599859,S1,Mycobacterium phage Curiosium,1.0,1.0,2.0,Consensus (Both),1.0
2956705,S,Yaravirus brasiliense,1.0,1.0,2.0,Consensus (Both),1.0
3152691,G,Commandariavirus,0.0,2.0,2.0,MEGAHIT only,
3428071,S,Commandariavirus commandaria,0.0,2.0,2.0,MEGAHIT only,
3038364,S1,Gordonia phage Commandaria,0.0,2.0,2.0,MEGAHIT only,
3152629,G,Santhisvirus,0.0,2.0,2.0,MEGAHIT only,
3432254,S,Santhisvirus reyja,0.0,2.0,2.0,MEGAHIT only,
2571250,S1,Gordonia phage Reyja,0.0,2.0,2.0,MEGAHIT only,
2948610,S1,Janthinobacterium phage vB_JliS-Donnerlittchen,0.0,1.0,1.0,MEGAHIT only,
2725628,S1,Streptomyces phage Issmi,0.0,1.0,1.0,MEGAHIT only,
2955567,S,Caelumvirus issmi,0.0,1.0,1.0,MEGAHIT only,
1985725,S1,Przondovirus Kp1,0.0,1.0,1.0,MEGAHIT only,
1701804,S2,Klebsiella phage vB_Kp1,0.0,1.0,1.0,MEGAHIT only,
2732686,G,Kayfunavirus,0.0,1.0,1.0,MEGAHIT only,
2498616,S1,Escherichia phage Ro45lw,0.0,1.0,1.0,MEGAHIT only,
1985711,G,Friunavirus,0.0,1.0,1.0,MEGAHIT only,
3431992,S,Przondovirus pv066024,0.0,1.0,1.0,MEGAHIT only,
1985720,G,Przondovirus,0.0,1.0,1.0,MEGAHIT only,
3152600,G,Donnerlittchenvirus,0.0,1.0,1.0,MEGAHIT only,
3428316,S,Donnerlittchenvirus donnerlittchenvirus,0.0,1.0,1.0,MEGAHIT only,
2905963,S1,Salmonella phage ST64T,0.0,1.0,1.0,MEGAHIT only,
173443,S,Lederbergvirus ST64T,0.0,1.0,1.0,MEGAHIT only,
2733643,S,Kayfunavirus Ro45lw,0.0,1.0,1.0,MEGAHIT only,
1993867,S,Fromanvirus trixie,0.0,1.0,1.0,MEGAHIT only,
1586714,S,Yellowstone lake phycodnavirus 2,0.0,1.0,1.0,MEGAHIT only,
10317,S1,Cercopithecine alphaherpesvirus 2,0.0,1.0,1.0,MEGAHIT only,
3050256,S,Simplexvirus cercopithecinealpha2,0.0,1.0,1.0,MEGAHIT only,
2419619,S1,Bacillus phage vB_BcoS-136,0.0,1.0,1.0,MEGAHIT only,
3424890,G,Alphacytorhabdovirus,0.0,1.0,1.0,MEGAHIT only,
3060064,S,Kenyattavirus kv136,0.0,1.0,1.0,MEGAHIT only,
3044744,G,Kenyattavirus,0.0,1.0,1.0,MEGAHIT only,
3426122,S,Alphacytorhabdovirus betawuhaninsectum,0.0,1.0,1.0,MEGAHIT only,
1071503,S1,Mycobacterium phage Trixie,0.0,1.0,1.0,MEGAHIT only,
3048334,S,Betabaculovirus spofrugiperdae,0.0,1.0,1.0,MEGAHIT only,
558017,G,Betabaculovirus,0.0,1.0,1.0,MEGAHIT only,
1735722,S1,Haloarcula californiae icosahedral virus 1,0.0,1.0,1.0,MEGAHIT only,
2049890,S,Alphasphaerolipovirus viikkii,0.0,1.0,1.0,MEGAHIT only,
1608110,S2,Wuhan Insect virus 5,0.0,1.0,1.0,MEGAHIT only,
2734387,S1,Cytorhabdovirus betawuhaninsectum,0.0,1.0,1.0,MEGAHIT only,
2843434,G,Pemunavirus,0.0,1.0,1.0,MEGAHIT only,
2588502,S1,Corynebacterium phage Lederberg,0.0,1.0,1.0,MEGAHIT only,
2734273,S,Samwavirus samW,0.0,1.0,1.0,MEGAHIT only,
2733196,G,Montyvirus,0.0,1.0,1.0,MEGAHIT only,
2059856,S1,Pseudomonas phage PMBT3,0.0,1.0,1.0,MEGAHIT only,
2734251,S,Maxrubnervirus PMBT3,0.0,1.0,1.0,MEGAHIT only,
2733193,G,Maxrubnervirus,0.0,1.0,1.0,MEGAHIT only,
1690684,S1,Mycobacterium phage Phlei,0.0,1.0,1.0,MEGAHIT only,
1623292,G,Omegavirus,0.0,1.0,1.0,MEGAHIT only,
2843778,S,Pemunavirus PM1,0.0,1.0,1.0,MEGAHIT only,
547228,S1,Bacillus phage PM1,0.0,1.0,1.0,MEGAHIT only,
2956314,S,Phleivirus Phlei,0.0,1.0,1.0,MEGAHIT only,
2948864,G,Phleivirus,0.0,1.0,1.0,MEGAHIT only,
2733127,G,Rosemountvirus,0.0,1.0,1.0,MEGAHIT only,
2955574,S,Camvirus endor2,0.0,1.0,1.0,MEGAHIT only,
1655014,S1,Propionibacterium phage Kubed,0.0,1.0,1.0,MEGAHIT only,
1982256,S,Pahexavirus kubed,0.0,1.0,1.0,MEGAHIT only,
1982251,G,Pahexavirus,0.0,1.0,1.0,MEGAHIT only,
2301600,S1,Corynebacterium phage Juicebox,0.0,1.0,1.0,MEGAHIT only,
2734241,S,Juiceboxvirus juicebox,0.0,1.0,1.0,MEGAHIT only,
2733182,G,Juiceboxvirus,0.0,1.0,1.0,MEGAHIT only,
2740182,S1,Streptomyces phage Endor2,0.0,1.0,1.0,MEGAHIT only,
2836086,S1,Rhizobium phage RHph_X2_28B,0.0,1.0,1.0,MEGAHIT only,
3060807,S,Xoxocotlavirus X228B,0.0,1.0,1.0,MEGAHIT only,
2732982,G,Kisquattuordecimvirus,0.0,1.0,1.0,MEGAHIT only,
1150991,S,Sphingomonas phage PAU,0.0,1.0,1.0,MEGAHIT only,
179237,S,Sinorhizobium phage PBC5,0.0,1.0,1.0,MEGAHIT only,
491893,S,Abalone shriveling syndrome-associated virus,0.0,1.0,1.0,MEGAHIT only,
1147152,S,Enterobacteria phage mEp460,0.0,1.0,1.0,MEGAHIT only,
2734065,S,Kisquattuordecimvirus KS14,0.0,1.0,1.0,MEGAHIT only,
910475,S1,Burkholderia phage KS14,0.0,1.0,1.0,MEGAHIT only,
3044858,G,Xoxocotlavirus,0.0,1.0,1.0,MEGAHIT only,
1883365,S1,Synechococcus phage S-CAM22,0.0,1.0,1.0,MEGAHIT only,
2955237,S,Alisovirus socal22,0.0,1.0,1.0,MEGAHIT only,
2946789,G,Alisovirus,0.0,1.0,1.0,MEGAHIT only,
2734104,S,Derbicusvirus derbicus,0.0,1.0,1.0,MEGAHIT only,
2908744,S1,Aeromonas phage pAEv1810,0.0,1.0,1.0,MEGAHIT only,
3059998,S,Ferozepurvirus pAEv1810,0.0,1.0,1.0,MEGAHIT only,
3044715,G,Ferozepurvirus,0.0,1.0,1.0,MEGAHIT only,
307454,S1,Spodoptera frugiperda granulovirus,0.0,1.0,1.0,MEGAHIT only,
2734059,S,Eganvirus EtG,8.0,0.0,8.0,SPAdes only,
2014586,S1,Erwinia phage EtG,8.0,0.0,8.0,SPAdes only,
558016,G,Alphabaculovirus,7.0,0.0,7.0,SPAdes only,
2955597,S,Celiavirus celia,6.0,0.0,6.0,SPAdes only,
2590946,S1,Streptomyces phage Celia,6.0,0.0,6.0,SPAdes only,
2948656,G,Celiavirus,6.0,0.0,6.0,SPAdes only,
1983750,S,Bongovirus bongo,5.0,0.0,5.0,SPAdes only,
3044761,G,Megavirus,5.0,0.0,5.0,SPAdes only,
3430323,S,Lambdavirus DE3,5.0,0.0,5.0,SPAdes only,
2169967,S1,Escherichia virus DE3,5.0,0.0,5.0,SPAdes only,
186765,G,Lambdavirus,5.0,0.0,5.0,SPAdes only,
1921407,G,Pakpunavirus,5.0,0.0,5.0,SPAdes only,
482822,S2,Escherichia phage DE3,5.0,0.0,5.0,SPAdes only,
2560109,G,Busanvirus,5.0,0.0,5.0,SPAdes only,
2560261,S,Busanvirus ACP17,5.0,0.0,5.0,SPAdes only,
2010329,S1,Acidovorax phage ACP17,5.0,0.0,5.0,SPAdes only,
2560128,G,Eneladusvirus,5.0,0.0,5.0,SPAdes only,
2948917,G,Sukkupivirus,4.0,0.0,4.0,SPAdes only,
1821551,S1,Gordonia phage BetterKatz,4.0,0.0,4.0,SPAdes only,
2946834,G,Bosavirus,4.0,0.0,4.0,SPAdes only,
2560485,S,Betterkatzvirus betterkatz,4.0,0.0,4.0,SPAdes only,
2107707,S,Pandoravirus macleodensis,4.0,0.0,4.0,SPAdes only,
1720323,G,Lessievirus,4.0,0.0,4.0,SPAdes only,
2560101,G,Betterkatzvirus,4.0,0.0,4.0,SPAdes only,
3059976,S,Eganvirus BIS20,4.0,0.0,4.0,SPAdes only,
2861008,S1,Salmonella phage BIS20,4.0,0.0,4.0,SPAdes only,
2732977,G,Citexvirus,4.0,0.0,4.0,SPAdes only,
2733083,G,Tigrvirus,4.0,0.0,4.0,SPAdes only,
1777064,S,Pseudomonas phage YMC11/07/P54_PAE_BP,4.0,0.0,4.0,SPAdes only,
3060701,S,Shenzhenivirus sszbm1,3.0,0.0,3.0,SPAdes only,
3152997,G,Krompvirus,3.0,0.0,3.0,SPAdes only,
3430283,S,Krompvirus kromp,3.0,0.0,3.0,SPAdes only,
2315619,S1,Streptomyces phage Kromp,3.0,0.0,3.0,SPAdes only,
3152626,G,Readingvirus,3.0,0.0,3.0,SPAdes only,
2948960,G,Yosifvirus,3.0,0.0,3.0,SPAdes only,
1897549,S1,Mycobacterium phage Taheera,3.0,0.0,3.0,SPAdes only,
2956116,S,Liefievirus taheera,3.0,0.0,3.0,SPAdes only,
2956707,S,Yosifvirus yosif,3.0,0.0,3.0,SPAdes only,
2201421,S1,Streptomyces phage Yosif,3.0,0.0,3.0,SPAdes only,
2732094,O,Tubulavirales,3.0,0.0,3.0,SPAdes only,
1094892,S1,Megavirus chiliensis,3.0,0.0,3.0,SPAdes only,
3060301,S,Megavirus chilense,3.0,0.0,3.0,SPAdes only,
2926475,S1,Synechococcus phage S-SZBM1,3.0,0.0,3.0,SPAdes only,
2955564,S,Caelumvirus alvy,3.0,0.0,3.0,SPAdes only,
2599888,S1,Streptomyces phage Alvy,3.0,0.0,3.0,SPAdes only,
2928683,S1,Pseudomonas phage H66,3.0,0.0,3.0,SPAdes only,
2948911,G,Skogvirus,3.0,0.0,3.0,SPAdes only,
2956463,S,Skogvirus Skog,3.0,0.0,3.0,SPAdes only,
2704033,S1,Gordonia phage Skog,3.0,0.0,3.0,SPAdes only,
2843444,G,Ravarandavirus,3.0,0.0,3.0,SPAdes only,
2052742,S1,Yersinia phage fHe-Yen9-04,3.0,0.0,3.0,SPAdes only,
2845690,S,Ravarandavirus kac68v161,3.0,0.0,3.0,SPAdes only,
2557582,S1,Nodularia phage vB_NspS-kac68v161,3.0,0.0,3.0,SPAdes only,
2169611,G,Brujitavirus,3.0,0.0,3.0,SPAdes only,
2560849,S,Eneladusvirus Yen904,3.0,0.0,3.0,SPAdes only,
2560244,G,Tulanevirus,3.0,0.0,3.0,SPAdes only,
3044773,G,Nevillevirus,3.0,0.0,3.0,SPAdes only,
2948937,G,Typhavirus,3.0,0.0,3.0,SPAdes only,
2734058,S,Citexvirus dobby,3.0,0.0,3.0,SPAdes only,
2733170,G,Bridgettevirus,3.0,0.0,3.0,SPAdes only,
2560183,G,Nanhaivirus,3.0,0.0,3.0,SPAdes only,
2560407,S,Nanhaivirus D5C,3.0,0.0,3.0,SPAdes only,
1965368,S1,Dinoroseobacter phage vB_DshS-R5C,3.0,0.0,3.0,SPAdes only,
2733128,G,Saclayvirus,3.0,0.0,3.0,SPAdes only,
2510464,S1,Klebsiella phage ST13-OXA48phi12.1,3.0,0.0,3.0,SPAdes only,
2948672,G,Dagavirus,3.0,0.0,3.0,SPAdes only,
1273707,S,Hollowayvirus H66,3.0,0.0,3.0,SPAdes only,
2483611,S1,Pseudomonas phage Dobby,3.0,0.0,3.0,SPAdes only,
2955736,S,Dagavirus ST13OXA48phi121,3.0,0.0,3.0,SPAdes only,
2956575,S,Typhavirus typha,3.0,0.0,3.0,SPAdes only,
2517971,S1,Mycobacterium phage Typha,3.0,0.0,3.0,SPAdes only,
2530116,S1,Gordonia phage BrutonGaster,3.0,0.0,3.0,SPAdes only,
2734263,S,Oneupvirus brutongaster,3.0,0.0,3.0,SPAdes only,
3044824,G,Shenzhenivirus,3.0,0.0,3.0,SPAdes only,
2948776,G,Kablunavirus,3.0,0.0,3.0,SPAdes only,
2509728,S1,Rhizobium phage RHph_I1_6,3.0,0.0,3.0,SPAdes only,
3059912,S,Cyamitesvirus I16,3.0,0.0,3.0,SPAdes only,
3050355,S,Varicellovirus suidalpha1,3.0,0.0,3.0,SPAdes only,
10345,S1,Suid alphaherpesvirus 1,3.0,0.0,3.0,SPAdes only,
2902842,S1,Mycobacterium phage Babsiella,2.0,0.0,2.0,SPAdes only,
1089115,S,Brujitavirus babsiella,2.0,0.0,2.0,SPAdes only,
455364,S,Chrysochromulina ericina virus,2.0,0.0,2.0,SPAdes only,
2948732,G,Gualtarvirus,2.0,0.0,2.0,SPAdes only,
2169636,G,Nymphadoravirus,2.0,0.0,2.0,SPAdes only,
3060431,S,Nymphadoravirus thankyoujordi,2.0,0.0,2.0,SPAdes only,
2571252,S1,Gordonia phage ThankyouJordi,2.0,0.0,2.0,SPAdes only,
1136535,S,Lessievirus DC1,2.0,0.0,2.0,SPAdes only,
2881398,S1,Burkholderia phage DC1,2.0,0.0,2.0,SPAdes only,
1852628,S1,Morganella phage vB_MmoM_MP1,2.0,0.0,2.0,SPAdes only,
2955964,S,Gualtarvirus mp1,2.0,0.0,2.0,SPAdes only,
1481186,S,Acinetobacter phage vB_AbaM_Acibel004,2.0,0.0,2.0,SPAdes only,
1429794,S1,Pectobacterium bacteriophage PM2,2.0,0.0,2.0,SPAdes only,
3060713,S,Sixamavirus sixama,2.0,0.0,2.0,SPAdes only,
1623282,G,Chenonavirus,2.0,0.0,2.0,SPAdes only,
1918522,G,Lightbulbvirus,2.0,0.0,2.0,SPAdes only,
1913652,G,Mosigvirus,2.0,0.0,2.0,SPAdes only,
2733169,G,Austintatiousvirus,2.0,0.0,2.0,SPAdes only,
1914165,G,Dhakavirus,2.0,0.0,2.0,SPAdes only,
3060710,S,Silentrexvirus silentrx,2.0,0.0,2.0,SPAdes only,
3044830,G,Silentrexvirus,2.0,0.0,2.0,SPAdes only,
2653271,S1,Gordonia phage Sixama,2.0,0.0,2.0,SPAdes only,
3044831,G,Sixamavirus,2.0,0.0,2.0,SPAdes only,
3044753,G,Magiavirus,2.0,0.0,2.0,SPAdes only,
2182360,S1,Gordonia phage Jace,2.0,0.0,2.0,SPAdes only,
2734240,S,Jacevirus jace,2.0,0.0,2.0,SPAdes only,
2733181,G,Jacevirus,2.0,0.0,2.0,SPAdes only,
2847058,S1,Escherichia phage 2H10,2.0,0.0,2.0,SPAdes only,
2844173,S,Glaedevirus gv2H10,2.0,0.0,2.0,SPAdes only,
2843387,G,Glaedevirus,2.0,0.0,2.0,SPAdes only,
2763102,S1,Enterococcus phage 9183,2.0,0.0,2.0,SPAdes only,
2955750,S,Denvervirus dv9183,2.0,0.0,2.0,SPAdes only,
2948677,G,Denvervirus,2.0,0.0,2.0,SPAdes only,
1921544,G,Septimatrevirus,2.0,0.0,2.0,SPAdes only,
2570911,S1,Streptomyces phage ZL12,2.0,0.0,2.0,SPAdes only,
3428900,S,Fuzanglongvirus ZL12,2.0,0.0,2.0,SPAdes only,
3152966,G,Fuzanglongvirus,2.0,0.0,2.0,SPAdes only,
2843367,G,Colneyvirus,2.0,0.0,2.0,SPAdes only,
2843966,S,Colneyvirus CDKM15,2.0,0.0,2.0,SPAdes only,
1868595,S1,Clostridium phage CDKM15,2.0,0.0,2.0,SPAdes only,
2847059,S1,Escherichia phage 4A7,2.0,0.0,2.0,SPAdes only,
2844174,S,Bievrevirus bv4A7,2.0,0.0,2.0,SPAdes only,
2560257,G,Yvonnevirus,2.0,0.0,2.0,SPAdes only,
2560514,S1,Gordonia virus Yvonnetastic,2.0,0.0,2.0,SPAdes only,
2843360,G,Bievrevirus,2.0,0.0,2.0,SPAdes only,
1821561,S1,Gordonia phage Schnabeltier,2.0,0.0,2.0,SPAdes only,
1821566,S2,Gordonia phage Yvonnetastic,2.0,0.0,2.0,SPAdes only,
2734276,S,Schnabeltiervirus schnabeltier,2.0,0.0,2.0,SPAdes only,
2733211,G,Schnabeltiervirus,2.0,0.0,2.0,SPAdes only,
2733097,G,Brigitvirus,2.0,0.0,2.0,SPAdes only,
2734096,S,Brigitvirus brigit,2.0,0.0,2.0,SPAdes only,
